競馬場前駅,ケイバジョウマエ,名鉄各務原線,廃駅
郷津駅,ゴウツ,国鉄北陸本線,廃駅
小生駅,コモ,近鉄湯の山線,廃駅
坂井橋駅,サカイバシ,三岐鉄道北勢線,廃駅
桜井戸駅,サクライド,静岡鉄道静岡清水線,廃駅
笹島駅,ササシマ,国鉄東海道本線,廃駅
三岐朝明駅,サンギアサケ,三岐鉄道三岐線,廃駅
四軒家駅,シケンヤ,近鉄養老線,廃駅
四十九駅,シジュウク,近鉄伊賀線,廃駅
下川手駅,シモカワテ,名鉄名古屋本線,廃駅
宿野駅,シュクノ,近鉄湯の山線,廃駅
新須磨臨時停車場,シンスマリンジ,名鉄三河線,廃駅
新垂井駅,シンタルイ,国鉄東海道本線,廃駅
新半田駅,シンハンダ,半田線,廃駅
新保駅,シンボ,国鉄北陸本線,廃駅
新室駅,シンムロ,近鉄養老線,廃駅
製絨所前駅,セイジュウショマエ,近鉄湯の山線,廃駅
袖師駅,ソデシ,国鉄東海道本線,廃駅
高浜市駅,タカハマシ,衣浦臨海鉄道碧南線,廃駅
遠山口駅,トオヤマグチ,国鉄飯田線,廃駅
長宮駅,ナガミヤ,三岐鉄道北勢線,廃駅
ナゴヤ球場正門前駅,ナゴヤキュウジョウセイモンマエ,JR貨物東海道線支線,廃駅
西鳥羽駅,ニシトバ,福武電気鉄道,廃駅
畑新田駅,ハタシンデン,三重交通北勢線,廃駅
浜黒崎仮停車場,ハマクロサキカリ,国鉄北陸本線,廃駅
春里駅,ハルサト,名鉄広見線,廃駅
稗田前駅,ヒエダマエ,三重交通北勢線,廃駅
東笠松駅,ヒガシカサマツ,名鉄名古屋本線,廃駅
東方駅,ヒガシカタ,近鉄養老線,廃駅
東塩尻信号場,ヒガシシオジリ,国鉄中央本線 ※正式な駅ではなく旅客営業を行う信号場。,廃駅
東須賀駅,ヒガシスカ,名鉄竹鼻線,廃駅
東知立駅,ヒガシチリュウ,名鉄名古屋本線,廃駅
東柳津駅,ヒガシヤナイヅ,名鉄竹鼻線,廃駅
広江駅,ヒロエ,名鉄名古屋本線,廃駅
枇杷島橋駅,ビワジマバシ,名鉄名古屋本線,廃駅
フォトデッキ駅,フォトデッキ,国鉄小海線,廃駅
布土駅,フット,名鉄河和線,廃駅
堀木駅,ホリキ,近鉄湯の山線,廃駅
本覚寺前駅,ホンカクジマエ,名鉄竹鼻線,廃駅
本町通り駅,ホンマチドオリ,福井鉄道福武線,廃駅
前波駅,マエナミ,名鉄広見線,廃駅
曲利駅,マガリ,名鉄竹鼻線,廃駅
町屋駅,マチヤ,近鉄名古屋線,廃駅
三河荻原駅,ミカワオギハラ,名鉄西尾線,廃駅
緑町駅,ミドリチョウ,長野線,廃駅
椋岡駅,ムクオカ,名鉄河和線,廃駅
八剣駅,ヤツルギ,名鉄名古屋本線,廃駅
弥富口駅,ヤトミグチ,名鉄尾西線,廃駅
雷殿駅,ライデン,無軌条電車線（立山トンネルトロリーバス）,廃駅
六石駅,ロッコク,三岐鉄道北勢線,廃駅
六把野駅,ロッパノ,三岐鉄道北勢線,廃駅
旭ヶ岡駅,アサヒガオカ,近鉄長野線,廃駅
敦盛塚駅,アツモリヅカ,山陽電車本線,廃駅
油阪駅,アブラサカ,近鉄奈良線,廃駅
梅田駅,ウメダ,JR貨物東海道本線（梅田貨物線）,廃駅
応神御陵前駅,オウジンゴリョウマエ,近鉄南大阪線,廃駅
大橋堀駅,オオハシボリ,京阪石山坂本線,廃駅
大浜駅,オオハマ,南海鉄道（現在の南海電気鉄道）南海本線,廃駅
鹿塩駅,カシオ,京阪神急行電鉄今津線,廃駅
片町駅,カタマチ,京阪本線,廃駅
門真駅,カドマ,京阪本線,廃駅
鐘紡前駅,カネボウマエ,国鉄山陽本線（和田岬線）,廃駅
上関寺駅,カミセキデラ,京阪京津線,廃駅
京橋駅（初代）,キョウバシ,京阪本線,廃駅
きりはまビーチ駅,キリハマビーチ,JR西日本山陰本線,廃駅
孔舎衛坂駅,クサエザカ,近畿日本鉄道奈良線,廃駅
久保町駅,クボチョウ,南海和歌山港線,廃駅
京阪神磐船駅,ケイハンシンイワフネ,京阪交野線,廃駅
小松原駅,コマツバラ,北野線,廃駅
誉田八幡駅,コンダハチマン,近鉄南大阪線,廃駅
紺屋関駅,コンヤガセキ,京阪石山坂本線,廃駅
新有馬駅,シンアリマ,神戸電鉄有馬線,廃駅
新木津駅,シンキヅ,関西鉄道,廃駅
神有耶馬駅,シンユウヤマ,神戸有馬電気鉄道有馬線,廃駅
新淀川駅,シンヨドガワ,阪神急行電鉄宝塚本線,廃駅
水耕農場前駅,スイコウノウジョウマエ,京阪石山坂本線,廃駅
住吉駅,スミヨシ,南海鉄道（現在の南海電気鉄道）南海本線,廃駅
大仏前駅,ダイブツマエ,京阪本線,廃駅
玉出駅,タマデ,南海本線）,廃駅
築港町駅,チッコウチョウ,南海和歌山港線,廃駅
築地橋駅,ツキジバシ,南海和歌山港線,廃駅
土田駅,ツチダ,多賀線,廃駅
出入橋駅,デイリバシ,阪神本線,廃駅
常盤通駅,トキワドオリ,上町線,廃駅
豊野駅,トヨノ,京阪本線,廃駅
中道駅,ナカミチ,阪堺電気軌道上町線,廃駅
長柄駅,ナガラ,京阪神急行電鉄千里線,廃駅
西浦駅,ニシウラ,近畿日本鉄道長野線,廃駅
西宮戎駅,ニシノミヤエビス,阪急神戸本線,廃駅
西宮東口駅,ニシノミヤヒガシグチ,阪神本線,廃駅
八条駅,ハチジョウ,近鉄京都線,廃駅
花屋敷駅,ハナヤシキ,京阪神急行電鉄宝塚本線,廃駅
万国博西口駅,バンコクハクニシグチ,阪急千里線,廃駅
雲雀ヶ丘駅,ヒバリガオカ,京阪神急行電鉄宝塚本線,廃駅
平井駅,ヒライ,京阪神急行電鉄宝塚本線,廃駅
深日駅,フケ,南海本線,廃駅
札ノ辻駅,フダノツジ,京阪京津線,廃駅
壬生駅,ミブ,京福電気鉄道嵐山線,廃駅
宮ノ下駅,ミヤノシタ,阪堺電気軌道阪堺線,廃駅
宮ノ前駅,ミヤノマエ,近鉄長野線,廃駅
物集女駅,モズメ,京阪神急行電鉄京都本線,廃駅
矢問駅,ヤトウ,妙見線,廃駅
緑化フェア梅小路駅,リョッカフェアウメコウジ,JR西日本山陰本線,廃駅
和歌山操駅,ワカヤマソウ,国鉄紀勢本線,廃駅
安芸山本駅,アキヤマモト,鉄道省可部線,廃駅
太田川橋東詰停留場,オオタガワバシヒガシヅメ,広浜鉄道線,廃駅
梶栗駅,カジクリ,国鉄山陰本線,廃駅
祇園駅,ギオン,鉄道省可部線,廃駅
金屋町電停,キンヤチョウ,本線,廃駅
己斐電停,コイ,広島電鉄本線,廃駅
古曽志駅,コソシ,一畑電気鉄道北松江線,廃駅
堺町電停,サカイマチ,広島電鉄本線,廃駅
七軒屋駅,シチケンヤ,鉄道省可部線,廃駅
新庄橋駅,シンジョウバシ,鉄道省可部線,廃駅
天満町電停,テンマチョウ,広島電鉄本線,廃駅
鳶巣駅,トビス,一畑電気鉄道北松江線,廃駅
中八木駅,ナカヤギ,鉄道省可部線,廃駅
野井仮乗降場,ノイカリ,国鉄三江北線,廃駅
八田原駅,ハッタバラ,JR西日本福塩線,廃駅
古市駅,フルイチ,広島電気線,廃駅
防府貨物駅,ホウフカモツ,JR貨物山陽本線,廃駅
松原駅,マツバラ,広島電気線,廃駅
都町電停,ミヤコマチ,広島電鉄本線,廃駅
安駅,ヤス,鉄道省可部線,廃駅
阿波市場駅,アワイチバ,国鉄高徳本線,廃駅
金磯駅,カナイソ,国鉄牟岐線,廃駅
鴨部市場前駅,カモベイチバマエ,伊野線,廃駅
川島口駅,カワシマグチ,長尾線,廃駅
木太西口駅,キタニシグチ,高松琴平電気鉄道長尾線,廃駅
御坊川駅,ゴボガワ,高松琴平電気鉄道長尾線,廃駅
鹿伏駅,シシフセ,高松琴平電気鉄道長尾線,廃駅
丈六駅,ジョウロク,鉄道省小松島線,廃駅
白鳥前駅,シロトリマエ,鉄道省徳島本線,廃駅
出晴駅,デハレ,高松琴平電気鉄道志度線・長尾線,廃駅
長尾西駅,ナガオニシ,高松琴平電気鉄道長尾線,廃駅
東前田駅,ヒガシマエダ,高松琴平電気鉄道長尾線,廃駅
妙徳寺駅,ミョウトクジ,高松琴平電気鉄道長尾線,廃駅
山崎駅,ヤマサキ,高松琴平電気鉄道長尾線,廃駅
入江町停留場,イリエマチ,長崎電気軌道5系統,廃駅
起行駅,キギョウ,国鉄後藤寺線,廃駅
黒崎車庫前駅,クロサキシャコマエ,西鉄北九州線,廃駅
心岳寺仮乗降場,シンガクジカリ,国鉄日豊本線,廃駅
西八幡駅,ニシヤハタ,国鉄鹿児島本線,廃駅
猪苗代湖畔駅,イナワシロコハン,磐越西線（臨時駅）,廃駅
菊水山駅,キクスイヤマ,神戸電鉄有馬線,廃駅
堂平駅,ドウダイラ,大井川鐵道井川線（一部区間休止）,廃駅
水根駅,ミズネ,奥多摩工業水根貨物線（長期休止線）,廃駅
愛冠駅,アイカップ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
愛国駅,アイコク,日本国有鉄道広尾線,廃駅
明石町駅,アカシチョウ,三菱石炭鉱業大夕張鉄道線,廃駅
阿寒駅,アカン,雄別鉄道線,廃駅
浅茅野駅,アサジノ,北海道旅客鉄道天北線,廃駅
旭駅,アサヒ,北海道旅客鉄道名寄本線,廃駅
朝日駅,アサヒ,日本国有鉄道万字線,廃駅
旭岡駅,アサヒオカ,日本国有鉄道富内線,廃駅
旭ヶ丘駅,アサヒガオカ,北海道旅客鉄道名寄本線,廃駅
旭通仮乗降場,アサヒドオリカリ,日本国有鉄道相生線,廃駅
旭町駅,アサヒマチ,雄別炭礦尺別鉄道線,廃駅
芦野駅,アシノ,北海道旅客鉄道天北線,廃駅
足寄駅,アショロ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
阿分駅,アフン,北海道旅客鉄道留萌本線,廃駅
以久科駅,イクシナ,日本国有鉄道根北線,廃駅
幾春別駅,イクシュンベツ,北海道旅客鉄道幌内線,廃駅
石狩追分駅,イシカリオイワケ,日本国有鉄道札沼線,廃駅
石狩橋本駅,イシカリハシモト,日本国有鉄道札沼線,廃駅
石坂駅,イシザカ,日本国有鉄道広尾線,廃駅
泉川駅,イズミカワ,北海道旅客鉄道標津線,廃駅
一ノ橋駅,イチノハシ,北海道旅客鉄道名寄本線,廃駅
一本松駅,イッポンマツ,北海道旅客鉄道名寄本線,廃駅
一本松駅,イッポンマツ,苫小牧港開発,廃駅
渭ノ津駅,イノツ,日本国有鉄道札沼線,廃駅
今金駅,イマガネ,日本国有鉄道瀬棚線,廃駅
入鹿別駅,イルカサワ,北海道鉄道金山線,廃駅
色内仮乗降場,イロナイカリ,日本国有鉄道手宮線,廃駅
岩知志駅,イワチシ,日本国有鉄道富内線,廃駅
岩内駅,イワナイ,日本国有鉄道岩内線,廃駅
宇遠内駅,ウエンナイ,北海道旅客鉄道天北線,廃駅
雨煙別駅,ウエンベツ,北海道旅客鉄道深名線,廃駅
上平駅,ウエヒラ,日本国有鉄道羽幌線,廃駅
臼谷駅,ウスヤ,日本国有鉄道羽幌線,廃駅
鶉駅,ウズラ,北海道旅客鉄道函館本線上砂川支線,廃駅
歌越駅,ウタコシ,日本国有鉄道羽幌線,廃駅
歌志内駅,ウタシナイ,北海道旅客鉄道歌志内線,廃駅
宇津駅,ウツ,北海道旅客鉄道名寄本線,廃駅
宇津内仮乗降場,ウツナイカリ,日本国有鉄道深名線,廃駅
卯原内駅,ウバラナイ,日本国有鉄道湧網線,廃駅
宇摩駅,ウマ,北海道旅客鉄道深名線,廃駅
瓜幕駅,ウリマク,北海道拓殖鉄道,廃駅
雨竜駅,ウリュウ,日本国有鉄道札沼線,廃駅
営林署前駅,エイリンショマエ,夕張鉄道線,廃駅
江差駅,エサシ,北海道旅客鉄道江差線,廃駅
遠別駅,エンベツ,日本国有鉄道羽幌線,廃駅
遠幌駅,エンホロ,三菱石炭鉱業大夕張鉄道線,廃駅
大椴駅,オオトド,日本国有鉄道羽幌線,廃駅
大野新道停留場,オオノシンドウ,函館市電,廃駅
大曲仮乗降場,オオマガリカリ,日本国有鉄道湧網線,廃駅
大曲仮乗降場,オオマガリカリ,日本国有鉄道深名線,廃駅
大森駅,オオモリ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
大谷地駅,オオヤチ,日本国有鉄道千歳線,廃駅
大夕張駅,オオユウバリ,,廃駅
大夕張炭山駅,オオユウバリタンザン,,廃駅
岡女堂駅,オカメドウ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
興津仮乗降場,オコツカリ,日本国有鉄道羽幌線,廃駅
奥東仮乗降場,オクヒガシカリ,日本国有鉄道渚滑線,廃駅
奥行臼駅,オクユキウス,北海道旅客鉄道標津線,廃駅
置戸駅,オケト,北海道ちほく高原鉄道ふるさと銀河線,廃駅
興部駅,オコッペ,北海道旅客鉄道名寄本線・日本国有鉄道興浜南線,廃駅
渡島吉岡駅,オシマヨシオカ,北海道旅客鉄道松前線,廃駅
渡島大沢駅,オシマオオサワ,北海道旅客鉄道松前線,廃駅
渡島知内駅,オシマシリウチ,北海道旅客鉄道松前線,廃駅
渡島鶴岡駅,オシマツルオカ,北海道旅客鉄道江差線,廃駅
渡島福島駅,オシマフクシマ,北海道旅客鉄道松前線,廃駅
音更駅,オトフケ,日本国有鉄道士幌線,廃駅
鬼鹿駅,オニシカ,日本国有鉄道羽幌線,廃駅
鬼志別駅,オニシベツ,北海道旅客鉄道天北線,廃駅
小平駅,オビラ,日本国有鉄道羽幌線,廃駅
雄武駅,オム,日本国有鉄道興浜南線,廃駅
雄武共栄仮乗降場,オムキョウエイカリ,日本国有鉄道興浜南線,廃駅
大誉地駅,オヨチ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
及部駅,オヨベ,北海道旅客鉄道松前線,廃駅
重内駅,オモナイ,北海道旅客鉄道松前線,廃駅
恩根駅,オンネ,日本国有鉄道相生線,廃駅
開栄駅,カイエイ,北海道旅客鉄道標津線,廃駅
海岸町停留場,カイガンチョウ,函館市電,廃駅
開盛駅,カイセイ,北海道旅客鉄道名寄本線,廃駅
開拓仮乗降場,カイタクカリ,日本国有鉄道相生線,廃駅
楓駅,カエデ,夕張線登川支線,廃駅
角田駅,カクタ,夕張鉄道線,廃駅
歌神駅,カシン,北海道旅客鉄道歌志内線,廃駅
春日駅,カスガ,日本国有鉄道富内線,廃駅
ガス会社前停留場,ガスガイシャマエ,函館市電,廃駅
活汲駅,カックミ,日本国有鉄道相生線,廃駅
桂岡駅,カツラオカ,北海道旅客鉄道江差線,廃駅
樺岡駅,カバオカ,北海道旅客鉄道天北線,廃駅
上厚真駅,カミアツマ,北海道鉄道金山線,廃駅
上音威子府駅,カミオトイネップ,北海道旅客鉄道天北線,廃駅
上江別駅,カミエベツ,夕張鉄道線,廃駅
神丘駅,カミオカ,日本国有鉄道瀬棚線,廃駅
上興部駅,カミオコッペ,北海道旅客鉄道名寄本線,廃駅
上駒駅,カミコマ,北海道旅客鉄道天北線,廃駅
上更別駅,カミサラベツ,日本国有鉄道広尾線,廃駅
上志文駅,カミシブン,日本国有鉄道万字線,廃駅
上士別駅,カミシベツ,士別軌道奥士別線,廃駅
上士幌駅,カミシホロ,日本国有鉄道士幌線,廃駅
上春別駅,カミシュンベツ,北海道旅客鉄道標津線,廃駅
上渚滑駅,カミショコツ,日本国有鉄道渚滑線,廃駅
上白糠駅,カミシラヌカ,日本国有鉄道白糠線,廃駅
上砂川駅,カミスナガワ,北海道旅客鉄道函館本線,廃駅
上多度志駅,カミタドシ,北海道旅客鉄道深名線,廃駅
上茶路駅,カミチャロ,日本国有鉄道白糠線,廃駅
上常呂駅,カミトコロ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
上利別駅,カミトシベツ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
上徳富駅,カミトップ,日本国有鉄道札沼線,廃駅
上頓別駅,カミトンベツ,北海道旅客鉄道天北線,廃駅
上長和駅,カミナガワ,日本国有鉄道胆振線,廃駅
上名寄駅,カミナヨロ,北海道旅客鉄道名寄本線,廃駅
上ノ国駅,カミノクニ,北海道旅客鉄道江差線,廃駅
上美幌駅,カミビホロ,日本国有鉄道相生線,廃駅
上幌加内駅,カミホロカナイ,北海道旅客鉄道深名線,廃駅
上武佐駅,カミムサ,北海道旅客鉄道標津線,廃駅
上湧別駅,カミユウベツ,北海道旅客鉄道名寄本線,廃駅
神威駅,カモイ,北海道旅客鉄道歌志内線,廃駅
亀田町停留場,カメダチョウ,函館市電,廃駅
萱野駅,カヤノ,北海道旅客鉄道幌内線,廃駅
我路駅,ガロ,三菱鉱業美唄鉄道線,廃駅
川上駅,カワカミ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
川北駅,カワキタ,北海道旅客鉄道標津線,廃駅
川西駅,カワニシ,北海道旅客鉄道名寄本線,廃駅
干拓仮乗降場,カンタクカリ,日本国有鉄道羽幌線,廃駅
寒別駅,カンベツ,日本国有鉄道胆振線,廃駅
北愛国駅,キタアイコク,日本国有鉄道広尾線,廃駅
北遠軽駅,キタエンガル,北海道旅客鉄道名寄本線,廃駅
北岡駅,キタオカ,日本国有鉄道胆振線,廃駅
北上徳富駅,キタカミトップ,日本国有鉄道札沼線,廃駅
北川口駅,キタカワグチ,日本国有鉄道羽幌線,廃駅
北笹川駅,キタササカワ,北海道拓殖鉄道,廃駅
北鈴川駅,キタスズカワ,日本国有鉄道胆振線,廃駅
北住吉駅,キタスミヨシ,日本国有鉄道瀬棚線,廃駅
北園駅,キタゾノ,雄別鉄道線,廃駅
北長沼駅,キタナガヌマ,夕張鉄道線,廃駅
北檜山駅,キタヒヤマ,日本国有鉄道瀬棚線,廃駅
北埠頭駅,キタフトウ,釧路開発埠頭埠頭線,廃駅
北平和駅,キタヘイワ,日本国有鉄道士幌線,廃駅
北松田駅,キタマツダ,北海道鉄道金山線,廃駅
北見相生駅,キタミアイオイ,日本国有鉄道相生線,廃駅
北見枝幸駅,キタミエサシ,日本国有鉄道興浜北線,廃駅
北見共立駅,キタミキョウリツ,日本国有鉄道湧網線,廃駅
北見滝ノ上駅,キタミタキノウエ,日本国有鉄道渚滑線,廃駅
北見富丘駅,キタミトミオカ,日本国有鉄道湧網線,廃駅
北見平和駅,キタミヘイワ,日本国有鉄道湧網線,廃駅
北母子里駅,キタモシリ,北海道旅客鉄道深名線,廃駅
北湯沢駅,キタユザワ,日本国有鉄道胆振線,廃駅
木野駅,キノ,日本国有鉄道士幌線,廃駅
岐阜橋駅,ギフハシ,北海道旅客鉄道名寄本線,廃駅
喜茂別駅,キモベツ,日本国有鉄道胆振線,廃駅
共栄駅,キョウエイ,北海道旅客鉄道深名線,廃駅
共栄仮乗降場,キョウエイカリ,日本国有鉄道白糠線,廃駅
京極駅,キョウゴク,日本国有鉄道胆振線,廃駅
共進駅,キョウシン,北海道旅客鉄道名寄本線,廃駅
共成駅,キョウセイ,日本国有鉄道羽幌線,廃駅
協和駅,キョウワ,北海道旅客鉄道標津線,廃駅
屈足駅,クッタリ,北海道拓殖鉄道線,廃駅
国富駅,クニトミ,日本国有鉄道岩内線,廃駅
久保内駅,クボナイ,日本国有鉄道胆振線,廃駅
熊牛駅,クマウシ,北海道拓殖鉄道,廃駅
黒石平駅,クロイシダイラ,日本国有鉄道士幌線,廃駅
訓子府駅,クンネップ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
薫別駅,クンベツ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
恵北駅,ケイホク,北海道旅客鉄道天北線,廃駅
啓明仮乗降場,ケイメイカリ,日本国有鉄道羽幌線,廃駅
計根別駅,ケネベツ,北海道旅客鉄道標津線,廃駅
計呂地駅,ケロチ,日本国有鉄道湧網線,廃駅
小石駅,コイシ,北海道旅客鉄道天北線,廃駅
礦業所前駅,コウギョウショマエ,夕張鉄道線,廃駅
高校前仮乗降場,コウコウマエカリ,日本国有鉄道相生線,廃駅
光進駅,コウシン,北海道旅客鉄道標津線,廃駅
興生沢仮乗降場,コウセイザワカリ,日本国有鉄道湧網線,廃駅
弘道駅,コウドウ,北海道旅客鉄道名寄本線,廃駅
港南駅,コウナン,苫小牧港開発株式会社線,廃駅
幸福駅,コウフク,日本国有鉄道広尾線,廃駅
港南駅,コウホク,苫小牧港開発株式会社線,廃駅
声問駅,コエトイ,北海道旅客鉄道天北線,廃駅
五鹿山仮乗降場,ゴカザンカリ,日本国有鉄道湧網線,廃駅
五ヶ山駅,ゴカヤマ,日本国有鉄道札沼線,廃駅
越川駅,コシカワ,日本国有鉄道根北線,廃駅
古潭駅,コタン,雄別鉄道線,廃駅
古丹別駅,コタンベツ,日本国有鉄道羽幌線,廃駅
寿駅,コトブキ,北海道旅客鉄道天北線,廃駅
湖畔駅,コハン,北海道旅客鉄道深名線,廃駅
駒場駅,コマバ,日本国有鉄道士幌線,廃駅
小向駅,コムカイ,北海道旅客鉄道名寄本線,廃駅
栄駅,サカエ,日本国有鉄道富内線,廃駅
栄丘駅,サカエオカ,日本国有鉄道興浜南線,廃駅
栄町駅,サカエマチ,北海道旅客鉄道幌内線,廃駅
栄町停留場,サカエマチ,函館市電,廃駅
境野駅,サカイノ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
作返仮乗降場,サクカエシカリ,日本国有鉄道羽幌線,廃駅
桜田駅,サクラダ,雄別鉄道線,廃駅
笹森駅,ササモリ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
札幌市場駅,サッポロシジョウ,日本国有鉄道函館本線,廃駅
佐幌駅,サホロ,北海道拓殖鉄道,廃駅
様舞駅,サママイ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
更岸駅,サラキシ,日本国有鉄道羽幌線,廃駅
更別駅,サラベツ,日本国有鉄道広尾線,廃駅
猿払駅,サルフツ,北海道旅客鉄道天北線,廃駅
沙留駅,サルル,北海道旅客鉄道名寄本線,廃駅
佐呂間駅,サロマ,日本国有鉄道湧網線,廃駅
沢木駅,サワキ,日本国有鉄道興浜南線,廃駅
参郷駅,サンゴウ,日本国有鉄道胆振線,廃駅
三泊駅,サントマリ,日本国有鉄道羽幌線,廃駅
自衛隊前駅,ジエイタイマエ,北海道拓殖鉄道,廃駅
塩幌駅,シオホロ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
潮見町駅,シオミチョウ,北海道旅客鉄道名寄本線,廃駅
鹿追駅,シカオイ,北海道拓殖鉄道,廃駅
四号線駅,シゴウセン,北海道旅客鉄道名寄本線,廃駅
静川駅,シズカワ,北海道鉄道金山線,廃駅
志撫子仮乗降場,シブシカリ,日本国有鉄道湧網線,廃駅
士幌駅,シホロ,日本国有鉄道士幌線,廃駅
清水谷駅,シミズタニ,日本国有鉄道士幌線,廃駅
下鶉駅,シモウズラ,北海道旅客鉄道函館本線上砂川支線,廃駅
下川駅,シモカワ,北海道旅客鉄道名寄本線,廃駅
下越川駅,シモコシカワ,日本国有鉄道根北線,廃駅
下渚滑駅,シモショコツ,日本国有鉄道渚滑線,廃駅
下頓別駅,シモトンベツ,北海道旅客鉄道天北線,廃駅
下の月駅,シモノツキ,夕張鉄道線,廃駅
下北進駅,シモホクシン,日本国有鉄道白糠線,廃駅
下幌成駅,シモホロナリ,北海道旅客鉄道深名線,廃駅
尺別炭山駅,シャクベツタンザン,雄別炭礦尺別鉄道線,廃駅
舎熊駅,シャグマ,北海道旅客鉄道留萌本線,廃駅
社尺別駅,シャシャクベツ,雄別炭礦尺別鉄道線,廃駅
斜内駅,シャナイ,日本国有鉄道興浜北線,廃駅
十六号線仮乗降場,ジュウロクゴウセンカリ,日本国有鉄道渚滑線,廃駅
シューパロ湖駅,シューパロコ,三菱石炭鉱業大夕張鉄道線,廃駅
周磨駅,シュウマロ,北海道旅客鉄道天北線,廃駅
十四号仮乗降場,ジュウヨンゴウカリ,日本国有鉄道根北線,廃駅
十六号仮乗降場,ジュウロクゴウカリ,日本国有鉄道根北線,廃駅
朱鞠内駅,シュマリナイ,北海道旅客鉄道深名線,廃駅
朱文別駅,シュモンベツ,北海道旅客鉄道留萌本線,廃駅
春別駅,シュンベツ,北海道旅客鉄道標津線,廃駅
上東仮乗降場,ジョウトウカリ,日本国有鉄道渚滑線,廃駅
小利別駅,ショウトシベツ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
小頓別駅,ショウトンベツ,北海道旅客鉄道天北線,廃駅
渚滑駅,ショコツ,日本国有鉄道渚滑線,廃駅
初山別駅,ショサンベツ,日本国有鉄道羽幌線,廃駅
白樺駅,シラカバ,北海道旅客鉄道深名線,廃駅
白符駅,シラフ,北海道旅客鉄道松前線,廃駅
新大滝駅,シンオオタキ,日本国有鉄道胆振線,廃駅
新釧路駅,シンクシロ,雄別鉄道線,廃駅
新士幌仮乗降場,シンシホロカリ,日本国有鉄道士幌線,廃駅
新清水沢駅,シンシミズサワ,三菱石炭鉱業大夕張鉄道線,廃駅
新尺別駅,シンシャクベツ,雄別炭礦尺別鉄道線,廃駅
新生駅,シンセイ,日本国有鉄道広尾線,廃駅
新世橋前駅,シンセイバシマエ,函館市電,廃駅
新苫小牧駅,シントマコマイ,苫小牧港開発株式会社線,廃駅
新富駅,シントミ,北海道旅客鉄道深名線,廃駅
新成生駅,シンナリウ,北海道旅客鉄道深名線,廃駅
新二岐駅,シンフタマタ,夕張鉄道線,廃駅
新幌内駅,シンホロナイ,北海道拓殖鉄道,廃駅
神明駅,シンメイ,北海道旅客鉄道江差線,廃駅
新弥生駅,シンヤヨイ,北海道旅客鉄道天北線,廃駅
新雄別駅,シンユウベツ,雄別鉄道線,廃駅
末広駅 ,スエヒロ,夕張鉄道線,廃駅
澄川駅,スミカワ,定山渓鉄道線,廃駅
西武テーオー前停留場,セイブテーオーマエ,函館市電,廃駅
政和駅,セイワ,北海道旅客鉄道深名線,廃駅
政和温泉駅,セイワオンセン,北海道旅客鉄道深名線,廃駅
石油埠頭駅,セキユフトウ,苫小牧港開発株式会社線,廃駅
瀬越駅,セゴシ,北海道旅客鉄道留萌本線,廃駅
瀬棚駅,セタナ,日本国有鉄道瀬棚線,廃駅
千軒駅,センケン,北海道旅客鉄道松前線,廃駅
仙美里駅,センビリ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
千松仮乗降場,センマツカリ,日本国有鉄道羽幌線,廃駅
壮瞥駅,ソウベツ,日本国有鉄道胆振線,廃駅
添牛内駅,ソエウシナイ,北海道旅客鉄道深名線,廃駅
大樹駅,タイキ,日本国有鉄道広尾線,廃駅
大正駅,タイショウ,日本国有鉄道広尾線,廃駅
大昭仮乗降場,タイショウカリ,日本国有鉄道相生線,廃駅
高島駅,タカシマ,北海道ちほく高原鉄道ふるさと銀河線,廃駅
鷹泊駅,タカドマリ,北海道旅客鉄道深名線,廃駅
滝ノ下駅,タキノシタ,日本国有鉄道渚滑線,廃駅
種川駅,タネカワ,日本国有鉄道瀬棚線,廃駅
達美仮乗降場,タツミカリ,日本国有鉄道相生線,廃駅
多度志駅,タドシ,北海道旅客鉄道深名線,廃駅
多和駅,タワ,北海道旅客鉄道標津線,廃駅
築別駅,チクベツ,日本国有鉄道羽幌線,廃駅
千年町駅,チトセマチ,三菱石炭鉱業大夕張鉄道線,廃駅
茶屋川駅,チャヤガワ,日本国有鉄道瀬棚線,廃駅
茶路駅,チャロ,日本国有鉄道白糠線,廃駅
中央農試前駅,チュウオウノウシマエ,夕張鉄道線,廃駅
忠類駅,チュウルイ,日本国有鉄道広尾線,廃駅
知来駅,チライ,日本国有鉄道湧網線,廃駅
津別駅,ツベツ,日本国有鉄道相生線,廃駅
月寒駅,ツキサップ,日本国有鉄道千歳線,廃駅
